,Country ,English Level,Price,Diploma,Certificate,Response Time,No Of Lessons,Stars,Reviews,Popularity Score
3707,Cameroon,Native,19,Yes,Yes,1,104,3.7,3,1.7653486424627511
3708,South Africa,Native,37,No,No,1,807,4.6,9,4.389515543420894
3709,South Africa,Native,26,No,No,1,57,5.0,1,0.0
3710,Canada,Native,56,Yes,Yes,1,47,5.0,3,2.385606273598312
3711,United Kingdom,Native,56,Yes,No,0,69,5.0,1,0.0
3712,Morocco,Native,26,No,No,1,288,5.0,7,4.225490200071284
3713,Cameroon,Native,22,No,Yes,14,84,5.0,2,1.505149978319906
3714,United Kingdom,C2,108,Yes,Yes,13,496,5.0,19,6.393768004764144
3715,Cameroon,Native,19,No,Yes,0,3,5.0,1,0.0
3716,Poland,C2,167,Yes,Yes,1,1622,5.0,65,9.064566783214277
3717,India,Native,48,Yes,Yes,1,228,5.0,15,5.880456295278407
3718,Philippines,C2,15,No,Yes,6,1758,4.6,10,4.6
3719,United Kingdom,Native,223,Yes,Yes,9,197,5.0,9,4.771212547196624
3720,South Africa,Native,11,Yes,Yes,0,1,5.0,1,0.0
3721,Zimbabwe,A1,22,No,No,0,1,5.0,1,0.0
3722,ru,C2,82,Yes,Yes,4,387,5.0,10,5.0
3723,United States of America,Native,149,No,No,8,333,5.0,1,0.0
3724,South Africa,Native,15,No,No,1,62,5.0,2,1.505149978319906
3725,South Africa,Native,26,Yes,Yes,16,1124,4.6,15,5.410019791656134
3726,South Africa,Native,37,No,Yes,3,58,5.0,2,1.505149978319906
3727,Philippines,C1,30,Yes,Yes,1,1037,4.9,22,6.5778711360288105
3728,South Africa,Native,11,No,No,0,1,1.0,1,0.0
3729,United States of America,Native,56,Yes,No,0,267,5.0,3,2.385606273598312
3730,United Kingdom,Native,93,No,No,1,223,5.0,2,1.505149978319906
3731,Ukraine,C2,63,Yes,Yes,2,538,5.0,17,6.15224460689137
3732,South Africa,Native,19,Yes,Yes,1,338,5.0,5,3.494850021680094
3733,Ukraine,C2,67,Yes,Yes,11,25,5.0,2,1.505149978319906
3734,Nigeria,Native,15,Yes,Yes,7,102,5.0,10,5.0
3735,South Africa,Native,19,No,No,4,833,4.7,26,6.650374735462845
3736,Philippines,Native,26,Yes,No,1,42,5.0,3,2.385606273598312
3737,Botswana,Native,56,No,Yes,1,1451,5.0,21,6.611096473669597
3738,Philippines,Native,26,Yes,Yes,13,1787,4.9,44,8.052918114782319
3739,"Palestine, State of",Native,56,Yes,Yes,2,179,5.0,3,2.385606273598312
3740,United Kingdom,Native,100,No,Yes,1,515,5.0,38,7.898917983084051
3741,United Kingdom,Native,74,No,Yes,12,43,5.0,3,2.385606273598312
3742,Kenya,Native,36,No,No,1,5,5.0,1,0.0
3743,Pakistan,C2,11,No,Yes,1,775,5.0,24,6.90105620855803
3744,Philippines,C2,11,Yes,No,1,80,5.0,2,1.505149978319906
3745,South Africa,Native,30,No,Yes,1,46,4.5,2,1.3546349804879154
3746,South Africa,Native,37,No,Yes,2,31,5.0,3,2.385606273598312
3747,South Africa,Native,37,No,Yes,24,12,5.0,1,0.0
3748,South Africa,Native,56,Yes,Yes,6,1121,5.0,18,6.2763625255165305
3749,Canada,Native,67,Yes,Yes,16,174,5.0,5,3.494850021680094
3750,South Africa,Native,26,No,Yes,1,483,5.0,12,5.395906230238125
3751,China,C1,56,Yes,Yes,7,484,5.0,2,1.505149978319906
3752,South Africa,Native,45,Yes,No,2,543,5.0,6,3.8907562519182175
3753,South Africa,Native,41,Yes,Yes,1,356,5.0,2,1.505149978319906
3754,South Africa,Native,22,Yes,Yes,3,97,5.0,2,1.505149978319906
3755,United Kingdom,Native,56,No,Yes,21,914,5.0,19,6.393768004764144
3756,Philippines,C2,19,Yes,Yes,1,84,5.0,2,1.505149978319906
3757,Cameroon,A1,11,Yes,Yes,10,11,5.0,1,0.0
3758,South Africa,Native,15,No,Yes,1,739,5.0,7,4.225490200071284
3759,United Kingdom,B2,56,No,Yes,24,221,5.0,3,2.385606273598312
3760,Philippines,C2,19,Yes,Yes,4,440,5.0,9,4.771212547196624
3761,Nigeria,A2,37,No,Yes,1,1458,5.0,33,7.592569699389438
3762,Jamaica,Native,45,Yes,Yes,0,15,5.0,1,0.0
3763,Switzerland,Native,56,No,Yes,4,78,5.0,2,1.505149978319906
3764,South Africa,Native,45,Yes,Yes,1,547,5.0,3,2.385606273598312
3765,Italy,C2,108,Yes,Yes,2,427,5.0,12,5.395906230238125
3766,South Africa,Native,26,Yes,Yes,8,227,4.7,20,6.114840979620712
3767,Nigeria,Native,19,Yes,Yes,1,68,5.0,2,1.505149978319906
3768,Ukraine,B2,56,Yes,Yes,3,629,5.0,3,2.385606273598312
3769,Poland,C2,93,No,No,2,294,5.0,8,4.515449934959718
3770,United States of America,Native,56,No,Yes,8,52,5.0,1,0.0
3771,South Africa,Native,56,No,Yes,23,310,4.3,8,3.883286944065357
3772,United States of America,Native,86,Yes,Yes,1,179,5.0,3,2.385606273598312
3773,United States of America,Native,74,No,No,3,421,5.0,6,3.8907562519182175
3774,South Africa,Native,30,Yes,Yes,2,1284,5.0,32,7.52574989159953
3775,Philippines,Native,11,Yes,Yes,4,1192,4.8,28,6.946358550442652
3776,Philippines,C2,19,No,Yes,5,412,4.6,8,4.15421394016294
3777,Cameroon,Native,15,No,Yes,1,1304,4.9,33,7.440718305401649
3778,Mozambique,C2,15,No,Yes,1,1155,5.0,19,6.393768004764144
3779,United Kingdom,A2,37,No,No,24,199,5.0,4,3.010299956639812
3780,Cameroon,Native,15,No,No,1,31,5.0,2,1.505149978319906
3781,Cameroon,Native,19,No,Yes,2,1275,4.8,37,7.527368275521575
3782,United Kingdom,Native,41,No,No,1,1249,4.9,44,8.052918114782319
3783,United Kingdom,Native,93,Yes,No,1,939,5.0,12,5.395906230238125
3784,South Africa,C1,11,Yes,Yes,9,463,4.0,8,3.612359947967774
3785,United States of America,Native,45,No,Yes,17,43,5.0,1,0.0
3786,Ukraine,C2,30,No,Yes,2,185,5.0,5,3.494850021680094
3787,United States of America,Native,26,No,Yes,7,1322,4.1,26,5.801390726680353
3788,South Africa,Native,63,No,No,1,669,5.0,8,4.515449934959718
3789,United States of America,Native,130,Yes,Yes,4,144,5.0,3,2.385606273598312
3790,Zimbabwe,Native,15,Yes,Yes,17,639,4.6,10,4.6
3791,Brazil,C1,48,Yes,No,1,278,5.0,9,4.771212547196624
3792,United States of America,Native,186,No,Yes,19,191,5.0,3,2.385606273598312
3793,United Kingdom,Native,112,No,No,7,75,5.0,2,1.505149978319906
3794,South Africa,Native,30,No,Yes,5,340,4.6,10,4.6
3795,Nigeria,A1,74,No,No,0,14,5.0,1,0.0
3796,South Africa,Native,30,No,Yes,3,176,5.0,3,2.385606273598312
3797,Cameroon,Native,15,No,Yes,1,999,4.6,20,5.984737980054313
3798,Cameroon,Native,19,No,Yes,2,1072,5.0,45,8.266062568876718
3799,Cameroon,Native,11,No,Yes,1,142,3.6,11,3.7490136665696103
3800,South Africa,Native,45,Yes,Yes,0,1,5.0,1,0.0
3801,South Africa,Native,19,No,Yes,2,2189,5.0,53,8.621379348003945
3802,Kenya,Native,26,No,Yes,9,317,4.7,18,5.899780773985539
3803,Belgium,Native,89,Yes,Yes,12,115,5.0,3,2.385606273598312
3804,South Africa,Native,60,No,Yes,3,368,5.0,9,4.771212547196624
3805,South Africa,Native,11,No,Yes,1,60,5.0,1,0.0
3806,Ukraine,C1,93,No,Yes,0,4070,5.0,13,5.569716761534184
3807,South Africa,Native,11,No,Yes,1,110,5.0,3,2.385606273598312
3808,Ireland,Native,58,No,No,1,800,5.0,9,4.771212547196624
3809,Ukraine,Native,74,Yes,Yes,1,1051,5.0,17,6.15224460689137
3810,South Africa,Native,41,No,Yes,0,45,5.0,4,3.010299956639812
3811,Cameroon,Native,11,No,Yes,4,480,4.6,10,4.6
3812,United Kingdom,B2,52,No,Yes,15,1255,5.0,39,7.955323035132496
3813,South Africa,Native,37,No,Yes,23,39,5.0,3,2.385606273598312
3814,Pakistan,Native,56,Yes,No,17,1061,4.9,39,7.796216574429846
3815,United Kingdom,Native,93,Yes,Yes,7,137,5.0,2,1.505149978319906
3816,Cameroon,B2,15,No,Yes,11,321,4.6,9,4.389515543420894
3817,Pakistan,Native,30,Yes,No,1,189,5.0,3,2.385606273598312
3818,South Africa,Native,45,No,Yes,3,681,5.0,6,3.8907562519182175
3819,Kenya,Native,26,No,No,1,916,4.9,15,5.762847169372839
3820,South Africa,Native,15,Yes,Yes,1,1351,5.0,34,7.657394585211276
3821,United Kingdom,Native,63,No,Yes,1,434,5.0,9,4.771212547196624
3822,United States of America,Native,112,Yes,Yes,22,89,5.0,1,0.0
3823,South Africa,Native,26,No,Yes,1,606,5.0,11,5.206963425791126
3824,United Kingdom,Native,93,Yes,Yes,2,260,5.0,7,4.225490200071284
3825,Cameroon,Native,15,No,Yes,1,1211,4.9,41,7.902640897926704
3826,South Africa,Native,56,Yes,Yes,0,36,5.0,1,0.0
3827,United States of America,Native,67,Yes,Yes,4,1147,5.0,15,5.880456295278407
3828,United States of America,Native,45,Yes,Yes,3,179,5.0,6,3.8907562519182175
3829,Turkey,Native,41,Yes,Yes,2,359,5.0,19,6.393768004764144
3830,Morocco,B2,45,Yes,Yes,10,289,4.9,13,5.4583224263035
3831,Zimbabwe,Native,19,Yes,No,1,1198,5.0,15,5.880456295278407
3832,Cameroon,Native,15,Yes,Yes,3,236,4.2,5,2.9356740182112797
3833,United States of America,Native,123,No,Yes,2,855,5.0,8,4.515449934959718
3834,Ukraine,C2,108,Yes,No,6,1134,5.0,21,6.611096473669597
3835,North Macedonia,C2,56,Yes,No,1,334,5.0,6,3.8907562519182175
3836,United States of America,Native,48,No,Yes,9,372,4.8,16,5.779775916748439
3837,Turkey,C2,45,No,No,1,25,5.0,1,0.0
3838,Nigeria,Native,19,No,No,1,16,5.0,1,0.0
3839,Poland,Native,93,Yes,Yes,7,348,4.9,28,7.091074353576874
3840,South Africa,B1,19,No,Yes,1,11,5.0,1,0.0
3841,Pakistan,C2,37,No,No,1,130,5.0,5,3.494850021680094
3842,Philippines,Native,19,No,No,4,582,5.0,4,3.010299956639812
3843,South Africa,Native,11,No,Yes,6,714,4.4,14,5.042963356984248
3844,South Africa,Native,33,No,Yes,4,144,4.7,3,2.242469897182413
3845,Montenegro,A1,52,Yes,Yes,2,483,5.0,29,7.31198998949478
3846,Yemen,C1,30,No,Yes,3,225,4.5,8,4.063904941463746
3847,Nigeria,Native,30,Yes,No,0,54,5.0,3,2.385606273598312
3848,United States of America,Native,37,No,No,6,996,5.0,10,5.0
3849,Nigeria,Native,33,No,Yes,1,2158,4.9,32,7.37523489376754
3850,Romania,Native,37,Yes,Yes,6,229,5.0,8,4.515449934959718
3851,United Kingdom,Native,93,Yes,Yes,1,23,5.0,1,0.0
3852,South Africa,Native,33,No,Yes,1,348,5.0,8,4.515449934959718
3853,South Africa,C2,19,No,No,11,181,5.0,1,0.0
3854,South Africa,Native,19,No,No,1,693,5.0,14,5.73064017839119
3855,South Africa,Native,37,Yes,Yes,2,261,5.0,5,3.494850021680094
3856,United States of America,Native,63,Yes,No,20,124,4.7,3,2.242469897182413
3857,Pakistan,Native,15,Yes,Yes,1,473,5.0,21,6.611096473669597
3858,South Africa,Native,19,No,Yes,2,139,5.0,6,3.8907562519182175
3859,Bulgaria,A1,52,No,No,6,359,5.0,9,4.771212547196624
3860,Nigeria,A1,48,Yes,Yes,1,701,5.0,11,5.206963425791126
3861,Nigeria,C1,19,No,No,3,2,3.0,2,0.9030899869919436
3862,Nigeria,Native,24,No,No,3,1568,4.8,38,7.582961263760688
3863,South Africa,Native,37,No,Yes,2,548,5.0,8,4.515449934959718
3864,India,Native,56,No,Yes,1,2526,5.0,43,8.167342277897932
3865,Bulgaria,C2,60,No,No,3,8,5.0,1,0.0
3866,South Africa,C1,15,No,Yes,1,21,4.7,3,2.242469897182413
3867,Cameroon,Native,30,No,No,24,152,5.0,3,2.385606273598312
3868,South Africa,Native,33,No,No,0,155,3.7,9,3.5306972849255023
3869,Kenya,Native,19,Yes,Yes,1,430,5.0,11,5.206963425791126
3870,United Kingdom,Native,112,No,Yes,1,37,5.0,4,3.010299956639812
3871,Dominican Republic,B1,45,Yes,No,2,135,5.0,3,2.385606273598312
3872,South Africa,A1,33,No,Yes,3,287,5.0,7,4.225490200071284
3873,Pakistan,C2,30,Yes,No,1,587,4.8,17,5.906154822615714
3874,Nigeria,Native,26,Yes,Yes,1,20,5.0,1,0.0
3875,United States of America,Native,48,Yes,Yes,19,536,4.3,11,4.477988546180368
3876,Armenia,B1,56,Yes,Yes,1,899,5.0,14,5.73064017839119
3877,Cameroon,Native,37,Yes,Yes,1,1515,5.0,37,7.841008620334975
3878,United Kingdom,Native,67,No,Yes,10,127,5.0,2,1.505149978319906
3879,United Kingdom,Native,56,Yes,Yes,24,240,5.0,10,5.0
3880,Kenya,Native,26,No,No,4,15,5.0,1,0.0
3881,Argentina,Native,56,Yes,Yes,2,198,5.0,5,3.494850021680094
3882,Philippines,C1,22,Yes,Yes,24,11,5.0,1,0.0
3883,Brazil,C2,52,Yes,Yes,1,10,5.0,1,0.0
3884,South Africa,Native,37,Yes,Yes,1,443,5.0,9,4.771212547196624
3885,United States of America,Native,74,Yes,No,3,597,5.0,8,4.515449934959718
3886,South Africa,Native,26,Yes,Yes,4,84,3.0,2,0.9030899869919436
3887,South Africa,Native,56,Yes,Yes,9,740,5.0,11,5.206963425791126
3888,Poland,C2,130,No,Yes,3,66,5.0,3,2.385606273598312
3889,Cameroon,Native,15,No,No,1,247,4.9,22,6.5778711360288105
3890,South Africa,Native,15,No,Yes,2,256,4.2,5,2.9356740182112797
3891,South Africa,Native,33,No,Yes,1,728,5.0,9,4.771212547196624
3892,South Africa,Native,33,Yes,Yes,7,80,5.0,2,1.505149978319906
3893,Botswana,Native,56,No,Yes,11,695,5.0,11,5.206963425791126
3894,United States of America,Native,63,No,No,18,161,5.0,3,2.385606273598312
3895,Lebanon,Native,33,No,Yes,5,110,5.0,4,3.010299956639812
3896,South Africa,Native,30,Yes,Yes,11,511,5.0,8,4.515449934959718
3897,United Kingdom,Native,56,Yes,Yes,3,91,5.0,3,2.385606273598312
3898,Philippines,B2,11,No,No,1,1693,4.8,16,5.779775916748439
3899,Costa Rica,Native,48,Yes,Yes,2,102,5.0,3,2.385606273598312
3900,South Africa,Native,11,Yes,Yes,18,1023,5.0,10,5.0
3901,ru,Native,108,No,No,1,5498,4.9,71,9.071165908723469
3902,Canada,Native,82,No,Yes,2,2191,5.0,17,6.15224460689137
3903,Bahamas,Native,26,Yes,Yes,1,1305,5.0,34,7.657394585211276
3904,United Kingdom,Native,112,Yes,Yes,1,3983,5.0,99,9.97817597298775
3905,United States of America,Native,149,No,Yes,2,953,5.0,15,5.880456295278407
3906,Canada,Native,108,No,Yes,3,1354,4.5,39,7.159790731619246
3907,United Kingdom,Native,112,Yes,Yes,9,1005,5.0,31,7.456808469171364
3908,United States of America,Native,74,No,No,6,242,5.0,5,3.494850021680094
3909,United States of America,Native,82,No,Yes,5,565,4.9,10,4.9
3910,South Africa,Native,19,No,Yes,0,173,5.0,2,1.505149978319906
3911,Philippines,B2,26,Yes,Yes,1,18,5.0,1,0.0
3912,Venezuela,C1,45,Yes,Yes,3,239,5.0,8,4.515449934959718
3913,United States of America,Native,82,Yes,Yes,1,160,5.0,1,0.0
3914,South Africa,Native,33,No,No,3,776,5.0,37,7.841008620334975
3915,South Africa,Native,30,No,No,2,942,4.9,17,6.029199714753543
3916,South Africa,Native,15,No,Yes,1,14,5.0,2,1.505149978319906
3917,Iran,C1,37,No,Yes,1,14,5.0,1,0.0
3918,United States of America,C1,93,No,Yes,1,475,5.0,4,3.010299956639812
3919,United States of America,Native,93,Yes,Yes,0,275,5.0,6,3.8907562519182175
3920,United Kingdom,Native,74,Yes,No,10,323,5.0,22,6.712113404111031
3921,Philippines,Native,19,Yes,Yes,5,69,5.0,1,0.0
3922,United States of America,Native,112,Yes,Yes,0,612,5.0,13,5.569716761534184
3923,Zimbabwe,Native,19,Yes,Yes,7,491,5.0,5,3.494850021680094
3924,South Africa,Native,11,Yes,No,7,9,3.0,2,0.9030899869919436
3925,Nigeria,Native,22,Yes,Yes,1,218,5.0,6,3.8907562519182175
3926,Ireland,Native,74,Yes,Yes,0,223,5.0,4,3.010299956639812
3927,Ukraine,C2,56,No,No,7,346,5.0,16,6.020599913279624
3928,Cameroon,Native,19,No,Yes,9,1891,5.0,25,6.989700043360188
3929,Cameroon,Native,11,No,Yes,1,1057,5.0,12,5.395906230238125
3930,South Africa,Native,30,Yes,Yes,1,82,5.0,2,1.505149978319906
3931,India,Native,30,Yes,No,1,151,5.0,1,0.0
3932,United States of America,Native,74,Yes,No,9,399,5.0,4,3.010299956639812
3933,Cameroon,Native,15,Yes,Yes,2,23,5.0,2,1.505149978319906
3934,South Africa,Native,11,No,No,11,34,5.0,1,0.0
3935,Cameroon,Native,30,Yes,Yes,5,324,4.7,13,5.235533755842133
3936,Gabon,Native,130,No,Yes,1,1482,4.9,22,6.5778711360288105
3937,Cameroon,A1,19,No,Yes,1,920,5.0,19,6.393768004764144
3938,South Africa,Native,56,Yes,Yes,1,528,5.0,22,6.712113404111031
3939,Spain,C2,52,Yes,Yes,4,65,5.0,5,3.494850021680094
3940,United States of America,Native,74,No,Yes,1,426,5.0,6,3.8907562519182175
3941,South Africa,Native,11,No,No,1,144,5.0,3,2.385606273598312
3942,South Africa,Native,19,No,Yes,1,43,5.0,3,2.385606273598312
3943,Cameroon,Native,11,Yes,Yes,4,24,5.0,1,0.0
3944,Cameroon,Native,22,No,No,1,497,5.0,13,5.569716761534184
3945,Peru,C1,37,No,No,4,35,5.0,1,0.0
3946,United States of America,Native,93,Yes,Yes,1,581,5.0,15,5.880456295278407
3947,Ukraine,C1,37,No,Yes,1,412,5.0,6,3.8907562519182175
3948,Cameroon,Native,15,Yes,Yes,7,27,3.0,2,0.9030899869919436
3949,South Africa,Native,15,No,Yes,2,311,5.0,8,4.515449934959718
3950,South Africa,Native,19,Yes,Yes,1,30,5.0,1,0.0
3951,Italy,Native,56,No,Yes,6,607,5.0,11,5.206963425791126
3952,United States of America,Native,74,No,Yes,3,532,4.8,19,6.1380172845735785
3953,Philippines,Native,19,Yes,Yes,1,562,4.8,19,6.1380172845735785
3954,Philippines,C2,11,Yes,Yes,1,200,5.0,14,5.73064017839119
3955,United States of America,Native,130,No,No,3,31,5.0,1,0.0
3956,Cameroon,Native,15,Yes,Yes,1,695,5.0,17,6.15224460689137
3957,United Kingdom,Native,138,Yes,Yes,6,461,5.0,11,5.206963425791126
3958,Philippines,Native,11,Yes,No,5,1069,4.8,16,5.779775916748439
3959,Cameroon,Native,11,No,Yes,1,48,5.0,1,0.0
3960,United States of America,Native,97,No,No,3,125,5.0,3,2.385606273598312
3961,South Africa,Native,15,No,Yes,10,447,5.0,2,1.505149978319906
3962,Cameroon,Native,19,No,Yes,1,950,4.7,32,7.074204898103559
3963,Cameroon,Native,15,Yes,Yes,1,74,5.0,7,4.225490200071284
3964,United Kingdom,Native,67,Yes,Yes,0,36,5.0,1,0.0
3965,Philippines,Native,15,No,Yes,1,342,5.0,3,2.385606273598312
3966,Ukraine,C2,63,Yes,Yes,2,541,5.0,17,6.15224460689137
3967,Argentina,Native,67,No,Yes,2,263,5.0,11,5.206963425791126
3968,Botswana,Native,56,No,Yes,1,1452,5.0,21,6.611096473669597
3969,Philippines,Native,26,Yes,Yes,13,1791,4.9,44,8.052918114782319
3970,United Kingdom,A1,100,No,Yes,1,515,5.0,38,7.898917983084051
3971,India,B2,45,Yes,No,1,76,5.0,5,3.494850021680094
3972,Jordan,C2,48,Yes,Yes,4,212,5.0,9,4.771212547196624
3973,United Kingdom,Native,74,Yes,Yes,0,77,5.0,2,1.505149978319906
3974,United Kingdom,Native,86,No,Yes,2,223,5.0,5,3.494850021680094
3975,South Africa,Native,37,Yes,Yes,1,378,5.0,8,4.515449934959718
3976,Pakistan,B2,19,No,Yes,2,186,5.0,1,0.0
3977,India,Native,89,Yes,No,2,219,5.0,10,5.0
3978,Nigeria,C2,19,Yes,Yes,1,16,5.0,1,0.0
3979,United States of America,Native,104,Yes,Yes,24,438,5.0,9,4.771212547196624
3980,Nigeria,Native,41,Yes,Yes,1,860,5.0,21,6.611096473669597
3981,United States of America,Native,48,No,No,1,86,4.4,7,3.71843137606273
3982,United States of America,Native,115,Yes,No,17,275,5.0,8,4.515449934959718
3983,South Africa,A2,22,Yes,Yes,3,97,5.0,2,1.505149978319906
3984,Australia,Native,74,No,No,1,227,5.0,3,2.385606273598312
3985,Pakistan,C1,22,Yes,No,3,3,5.0,1,0.0
3986,Australia,Native,67,No,No,1,163,4.7,3,2.242469897182413
3987,Philippines,Native,26,No,Yes,8,1740,5.0,13,5.569716761534184
3988,Philippines,Native,19,Yes,Yes,11,1048,4.6,31,6.860263791637654
3989,South Africa,Native,33,No,No,0,30,5.0,1,0.0
3990,France,C1,52,No,No,4,155,5.0,2,1.505149978319906
3991,United States of America,Native,93,No,Yes,24,670,5.0,14,5.73064017839119
3992,United States of America,Native,63,No,Yes,0,107,5.0,1,0.0
3993,France,Native,89,Yes,No,6,577,5.0,8,4.515449934959718
3994,Mexico,C2,41,No,Yes,2,685,5.0,6,3.8907562519182175
3995,ru,C2,74,Yes,No,0,1044,5.0,12,5.395906230238125
3996,United States of America,Native,115,Yes,Yes,6,2057,4.7,14,5.386801767687719
3997,Morocco,A1,67,No,Yes,1,1640,4.8,29,7.019510389914989
3998,United States of America,Native,37,No,No,4,98,3.7,3,1.7653486424627511
3999,Ukraine,C1,56,Yes,Yes,3,810,5.0,13,5.569716761534184
4000,United Kingdom,Native,93,No,Yes,2,263,5.0,6,3.8907562519182175
4001,South Africa,Native,37,No,Yes,24,456,4.5,8,4.063904941463746
4002,Italy,C1,48,No,No,1,231,5.0,4,3.010299956639812
4003,Montenegro,C2,56,Yes,Yes,1,466,5.0,10,5.0
4004,United States of America,Native,56,No,Yes,2,231,5.0,3,2.385606273598312
4005,Spain,Native,67,No,Yes,2,723,4.6,10,4.6
4006,Montenegro,C1,19,No,No,5,897,5.0,13,5.569716761534184
4007,Zimbabwe,Native,33,No,Yes,1,266,5.0,5,3.494850021680094
4008,Ukraine,C1,56,Yes,No,1,401,5.0,11,5.206963425791126
4009,Philippines,Native,37,No,No,3,829,5.0,14,5.73064017839119
4010,Australia,B2,93,Yes,No,2,41,5.0,2,1.505149978319906
4011,Brazil,C1,48,Yes,No,1,283,5.0,9,4.771212547196624
4012,Nigeria,Native,74,No,No,0,14,5.0,1,0.0
4013,Cameroon,Native,19,No,Yes,2,1073,5.0,45,8.266062568876718
4014,Cameroon,A1,22,Yes,Yes,1,294,5.0,9,4.771212547196624
4015,Belgium,C2,89,Yes,Yes,12,115,5.0,3,2.385606273598312
4016,United States of America,C1,60,No,Yes,1,434,5.0,16,6.020599913279624
4017,United Kingdom,Native,48,No,Yes,20,167,5.0,5,3.494850021680094
4018,Zimbabwe,Native,13,Yes,Yes,11,22,5.0,3,2.385606273598312
4019,South Africa,Native,26,No,Yes,1,788,4.9,35,7.565933417316351
4020,South Africa,Native,45,No,Yes,7,1114,4.9,21,6.478874544196205
4021,United States of America,Native,93,No,Yes,2,718,4.9,14,5.616027374823366
4022,Turkmenistan,Native,22,No,No,13,87,5.0,1,0.0
4023,Cameroon,Native,11,Yes,Yes,1,4,5.0,1,0.0
4024,United States of America,Native,56,No,No,1,58,5.0,1,0.0
4025,South Africa,Native,26,No,Yes,7,122,5.0,4,3.010299956639812
4026,United States of America,Native,93,No,No,3,123,5.0,1,0.0
4027,United States of America,Native,93,Yes,No,4,53,5.0,1,0.0
4028,Cameroon,Native,11,No,Yes,2,74,5.0,2,1.505149978319906
4029,South Africa,Native,19,Yes,No,0,6,5.0,2,1.505149978319906
4030,Latvia,C1,52,Yes,Yes,8,278,5.0,3,2.385606273598312
4031,Botswana,Native,30,Yes,Yes,1,863,5.0,13,5.569716761534184
4032,South Africa,Native,26,Yes,Yes,1,339,5.0,5,3.494850021680094
4033,Philippines,Native,15,No,No,2,1264,4.8,50,8.15505602081289
4034,United Kingdom,B2,112,Yes,No,1,46,5.0,1,0.0
4035,Azerbaijan,Native,86,Yes,Yes,1,197,5.0,5,3.494850021680094
4036,South Africa,Native,33,No,Yes,1,550,5.0,5,3.494850021680094
4037,Brazil,C2,33,No,No,14,601,5.0,5,3.494850021680094
4038,United States of America,Native,45,Yes,No,11,445,5.0,19,6.393768004764144
4039,Cameroon,Native,11,No,Yes,3,23,5.0,1,0.0
4040,Nigeria,Native,15,Yes,No,1,96,5.0,1,0.0
4041,Nigeria,Native,22,Yes,Yes,1,59,5.0,2,1.505149978319906
4042,Azerbaijan,Native,26,Yes,Yes,6,70,5.0,1,0.0
4043,United Kingdom,Native,37,No,Yes,4,148,4.3,13,4.789956414919398
4044,United States of America,C2,67,No,No,0,39,5.0,2,1.505149978319906
4045,United States of America,Native,56,No,No,13,12,5.0,3,2.385606273598312
4046,South Africa,Native,22,No,Yes,20,282,5.0,6,3.8907562519182175
4047,United Kingdom,Native,82,No,Yes,1,84,5.0,4,3.010299956639812
4048,United Kingdom,C2,86,Yes,No,8,170,5.0,5,3.494850021680094
4049,United Kingdom,Native,93,Yes,Yes,0,64,5.0,3,2.385606273598312
4050,United States of America,Native,56,No,No,1,282,5.0,5,3.494850021680094
4051,Philippines,Native,37,No,Yes,6,1385,5.0,23,6.808639180087964
4052,Turkey,Native,45,No,No,1,25,5.0,1,0.0
4053,Montenegro,A1,52,Yes,Yes,2,486,5.0,29,7.31198998949478
4054,Egypt,C2,45,No,Yes,5,25,5.0,2,1.505149978319906
4055,Austria,Native,78,No,Yes,6,38,5.0,2,1.505149978319906
4056,Kenya,Native,19,No,Yes,1,380,5.0,16,6.020599913279624
4057,Spain,C2,93,Yes,Yes,1,155,5.0,1,0.0
4058,United Kingdom,Native,63,No,No,2,233,5.0,1,0.0
